Date,pm2.5,pm10,O3,NO2,SO2,co,AQI,Dominant_Pollutant,Month,DayOfWeek,IsWeekend,season_Autumn,season_Monsoon,season_Spring,season_Summer,season_Winter,data_source
2025-07-27,36.19410085350837,63.3332340717636,55.896693076389084,31.253859438341816,13.844802633383175,0.7967742923227176,63,PM10,7,1,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-08-13,26.331009431317607,47.0675213966004,19.81122592023039,27.729790252961248,2.8405687406490725,1.120679501756353,56,CO,8,1,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-04-12,14.91749423169068,29.575170111497997,39.38070400361525,12.565708821240014,10.78405903012553,0.36281481342953215,39,O3,4,6,1,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-07-19,31.478938622632594,49.29369080771458,40.93414582019903,34.001910772168465,4.847235659121342,0.7463283707338113,52,PM2.5,7,5,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-07-25,27.67562087456716,50.236543260118324,42.54132940829674,23.60284017050302,11.852493118576074,1.0494212761484636,52,CO,7,6,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-06-16,26.40703735503122,46.095868666719454,48.28440455057851,32.651067196535465,9.455225232233019,0.4967713007771727,48,O3,6,1,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-07-25,33.43959610949604,58.687611908415825,11.038129661990988,34.152060700492015,5.732161079922216,1.1223543650848198,59,PM10,7,2,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-09-13,25.42163010503814,46.64582492836547,48.28656917550843,11.00545534153844,10.562675308980564,0.4769016879264346,48,O3,9,4,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-04-05,30.17962452738227,55.91688747409826,19.260633122140558,32.85448306868604,6.211940268507563,1.1374198072897506,57,CO,4,0,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-09-13,25.87211982350968,53.36758013474089,28.966294706548283,16.418672236091968,7.729915479910626,0.6483227966360293,53,PM10,9,2,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-04-26,30.796344197301195,46.59428771904096,19.762966281663243,15.433467223341758,11.639403513292976,1.160341559563608,58,CO,4,3,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-09-22,19.585818713552417,35.32266165442769,36.40147062586492,29.401610402398862,4.375666916656135,0.7987762756473888,40,CO,9,6,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-07-07,32.39914196025073,58.96859221897793,39.98241427388543,29.912401969606115,1.1132716885666927,1.0279529498722302,59,PM10,7,3,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-04-27,12.722071799614326,19.32748517238136,45.67649308160451,28.492870235117078,8.445592075506948,0.8618647284467219,46,O3,4,4,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-09-06,36.182676160163695,65.69389974978458,57.78095447273999,22.527908333682614,10.094059551500083,0.30166782866790154,66,PM10,9,6,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-07-03,17.69577562980689,29.114821748259942,59.28081513135141,6.286568655117359,8.917540713016423,0.39514766825521563,59,O3,7,4,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-07-13,21.591237872275986,47.186506262114634,21.689743982841215,23.71405996517277,4.407739905183027,0.37786355634969704,47,PM10,7,2,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-09-16,13.191739222782546,25.56089160638098,25.693450293976802,11.403616503728436,1.8374594494095082,0.47299131049750887,26,O3,9,1,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-09-06,6.250731706215742,15.995769354284985,32.629358101464184,3.4898289930889748,4.705727423992214,0.1559232690914828,33,O3,9,4,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-09-06,25.25689886110787,51.15241039801245,11.375392691009667,29.384339477503097,6.956727817756658,1.1205716053073234,56,CO,9,0,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-09-10,23.870048832426995,39.24304383047831,30.152414020744008,12.389414506759334,12.407663153528876,0.6795517601348964,40,PM2.5,9,2,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-06-12,37.026290308902574,65.61153099944559,25.26647220212628,11.815240964808284,1.331979419087129,0.42465638519398097,66,PM10,6,2,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-04-05,24.580681977320612,46.82357918852511,12.870803265165451,32.83964043869188,6.012901465364616,1.0446339938904992,52,CO,4,2,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-09-25,36.18246305484564,65.36553456363725,31.724521272837823,14.914271647456962,1.1987890646096,0.6428327847421722,65,PM10,9,3,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-04-21,18.157355962575366,29.210430875790884,33.29001297040236,19.73175743718412,6.687167342043576,0.4163862269294396,33,O3,4,6,1,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-05-07,23.27683933427443,44.441894262316836,16.83781342389403,33.60228066347406,8.691509086848201,0.9935213774972859,50,CO,5,3,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-09-13,29.860194119240735,54.00328970826675,52.086199715589615,18.64495255549324,5.490207209623314,0.7647382329057867,54,PM10,9,3,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-08-10,8.296532420596511,17.79905968111833,31.928908154202244,12.71338015274644,6.775097086093965,0.12608328005557903,32,O3,8,6,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-05-20,13.914302253217336,27.3681465420123,36.94492093810582,6.481055133649706,12.898226618195697,0.23578325610675363,37,O3,5,0,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-07-17,32.350608881279754,58.67382660513569,24.166279242352637,34.333551363222476,3.8723050344755032,1.1595062550840116,59,PM10,7,4,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-09-01,32.610510704703174,54.872620684755574,56.83102466722317,11.617983869586496,9.876832015721051,0.6613790973265933,57,O3,9,3,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-04-13,19.18369350004334,39.75478000281559,48.21875893549442,2.9254163719178528,12.788863234445675,0.12617030068996768,48,O3,4,6,1,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-04-08,32.86912265479729,61.10363614771784,17.289293330301504,22.939173973394002,2.7739780746106026,0.9025677677478575,61,PM10,4,1,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-05-13,16.88695616257455,35.866377070920784,54.42154650534962,25.414661710723806,6.6654167359597,0.4523444453723324,54,O3,5,2,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-09-26,5.568935015422682,11.363101224050167,50.02028925018308,25.783606867042785,3.331550892371447,0.21210461002564104,50,O3,9,2,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-06-07,20.641872940172675,39.3867056168082,20.23425939803508,27.040291014913052,5.708835634821617,0.8167301842378191,41,CO,6,4,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-08-25,28.057200440309412,50.05743245903468,27.61668368482819,21.486818208750456,7.445776504942795,0.6965721790243325,50,PM10,8,0,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-08-02,17.528474131148865,40.855540471105925,43.22483099152722,11.051027979757652,11.460620357449198,0.4100478552337534,43,O3,8,6,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-09-17,33.907320927812506,60.990952697204875,34.725278214945924,27.209129896517318,2.1296644858780325,0.5466516321506434,61,PM10,9,1,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-09-13,7.952624180264291,17.29581743013079,57.21028543773361,28.829174534641922,12.957170701293308,0.5436492792733173,57,O3,9,6,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-05-14,5.218794270058934,11.084448044414193,18.859390825504818,10.643920012202857,5.762059711496887,0.2642878053570681,19,O3,5,4,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-09-13,4.812298436086209,12.282301751445182,14.732898628117798,20.543914626309547,14.633281064893001,0.28183293472268733,26,NO2,9,1,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-06-21,4.1937474532789105,9.460855787317836,50.24106862334031,25.94673818116911,3.468280360580443,0.34052514694173697,50,O3,6,4,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-04-20,14.909055507809688,28.05599129361146,59.7570633097519,2.1758860190587592,8.40838655244819,0.2121981696111525,60,O3,4,2,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-04-10,33.281249855241015,59.15885780365771,42.916154266340634,15.846474214819647,9.450517271692192,0.660975018495878,59,PM10,4,3,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-07-21,28.918202036359432,49.68498411254129,43.88159851215273,18.193911272654613,13.227119623266272,0.7063834727212329,50,PM10,7,6,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-07-01,5.295796557873976,15.290912904609096,16.147887768241105,10.497503443682511,3.90251126391575,0.8406366236028011,42,CO,7,5,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-04-09,4.55600161951924,20.44327454627394,46.723278234864694,8.354332134397612,7.852099026053132,0.2732181773203833,47,O3,4,3,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-09-01,27.761214708328357,52.339719364182734,45.627147293517766,17.893751626420105,7.351816243908223,0.6210914531238336,52,PM10,9,6,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-07-11,18.37290077941355,40.04730271410544,44.47517666654446,2.0654005060740577,8.79332102566048,0.31920954291827586,44,O3,7,2,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-05-15,20.746248528358453,36.06411619277287,53.64205400416857,22.93323797622806,5.123291606778237,0.6682910856747099,54,O3,5,0,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-07-13,9.63076290883102,16.13704621907448,23.25523607258974,28.076609770159507,12.76005672174876,0.828553850631413,41,CO,7,0,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-09-25,30.0373144282027,55.35720358086353,23.735534896719848,28.191766883565155,12.338678988582881,1.0968461093630586,55,PM10,9,0,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-06-12,34.01394611785748,61.93331147276638,43.151320266237065,30.211161116936843,9.405599106459759,0.6584923932101219,62,PM10,6,5,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-04-08,18.7979170793888,31.240576141707958,23.101345557574092,20.358924295221787,3.753518934606807,0.588449089337647,31,PM2.5,4,2,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-05-19,4.9906949796272295,11.66991791500291,30.991348110253536,5.876764460338495,10.209152745361646,0.5171455922083628,31,O3,5,5,1,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-06-11,5.8348373428316975,11.797647152089832,19.557605023873585,8.354183036643189,10.758284313256437,0.3375644262640146,20,O3,6,6,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-04-26,17.453514914098676,24.958405805669965,48.4796793004471,4.834467022160726,7.0060342586938695,0.4256869552200373,48,O3,4,0,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-08-21,35.048432717706,57.04304168686874,10.138154711761644,33.885736368366736,14.388020384653736,1.1975141022413303,60,CO,8,4,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-09-18,23.823130442510582,40.51839228349077,50.18504696441436,6.284778780868833,9.8157233509322,0.6152322262953458,50,O3,9,5,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-09-13,33.086165048596825,62.85458109787122,41.12861751476147,13.243751688444837,7.959927092606092,0.25999994561843187,63,PM10,9,4,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-06-08,12.282996653326157,22.535246223799682,24.343097297891724,21.029988427976967,3.7914971881982495,0.9430978329151536,47,CO,6,5,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-04-03,21.002808636302255,38.45570127827365,28.631715922684336,22.085035573140676,12.123377477676677,0.46031360852891845,38,PM10,4,0,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-06-24,12.677875780004621,23.576582942558048,14.176077423516267,14.739879340958735,4.319660965875673,0.9193642008350973,46,CO,6,2,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-04-19,24.520891938945425,45.207613267871665,50.22957840414046,13.084187240343093,10.244168336016086,0.5181528765040988,50,O3,4,4,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-05-08,24.557584261539397,41.24634236052755,10.46192121862686,29.85664856491419,13.55438140094655,1.1608920356761525,58,CO,5,6,1,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-06-27,32.31612206478588,60.552551255329604,37.039540514241274,22.95425695398602,5.31963612596773,0.7455126882871793,61,PM10,6,6,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-04-19,28.853225292989542,55.765337774886035,31.884118972888633,15.81760701164738,7.777369104022641,0.9387852630357141,56,PM10,4,5,1,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-09-02,6.529256919429322,11.714447051414801,24.757878636176795,6.273806017702926,3.7643264491787862,0.2873128208686656,25,O3,9,3,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-09-05,15.056287921467526,36.25579739339793,38.62128041018449,18.13726431307375,11.515940218553773,0.26390617162539576,39,O3,9,6,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-06-04,32.921203258419304,57.93318028799588,49.035241288106334,7.593005877313571,1.7113765645619643,0.8493623377027867,58,PM10,6,3,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-09-17,25.987588093644984,41.94551865078088,21.094908528749784,32.643342472705875,3.2338511288998535,1.1719261929217761,59,CO,9,1,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-06-26,10.252430107148996,23.59934361122582,26.16089979790675,23.920097339704206,5.442687499364027,0.5401111273901018,30,NO2,6,3,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-08-26,21.55487438160008,34.32867423278023,49.496004469787465,9.684490952624099,6.373356543840285,0.22614465782631574,49,O3,8,3,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-04-04,4.176751344590617,9.460376809002526,59.21432314239655,7.298291518124404,8.583176596280111,0.1188595452149967,59,O3,4,0,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-07-19,21.304702581718644,41.822099181218505,15.691812232098345,32.648665388496966,12.266019570377027,1.1037253082222303,55,CO,7,5,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-05-03,26.76229529093047,47.99115129823919,48.065741906212345,22.80863588296777,6.965449796097782,0.4905333205137389,48,O3,5,3,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-09-01,22.379197406388442,47.79480266037638,14.646906555838186,9.4614675174269,7.245772333725637,0.7649921015987575,48,PM10,9,2,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-05-16,23.339491109359834,43.55620719371102,30.637782285022528,32.459727122734435,2.36114115816544,0.5804208198625624,44,PM10,5,1,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-04-12,19.601933256709792,28.856966431584148,33.490794892971266,32.920017538589946,9.575422053852328,0.8844203410515561,44,CO,4,6,1,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-05-06,7.5293688208890215,14.563945382316732,26.181944285800657,13.192097320362967,13.13158465353539,0.6360594061657265,32,CO,5,3,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-07-09,8.528311715036951,18.717539798778148,42.16127916480901,24.71491237029585,14.412853696622793,0.25132408208717605,42,O3,7,2,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-07-24,11.096607547998376,18.302502345980585,30.455051813985257,22.794076436739285,12.72406864881118,0.5609456910044169,30,O3,7,6,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-09-25,16.734426640930373,32.33191985076947,19.591537266210306,34.392331031748135,2.4806220936142025,0.9592716560368929,48,CO,9,4,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-05-26,37.26881836134982,66.20917424529107,35.26418023871949,22.105243447268702,7.168353545502562,1.1703140840878,66,PM10,5,2,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-09-10,4.4585955312281165,13.003432643318803,12.060887341603344,15.771197894086656,4.727560827234947,0.6395077022719288,32,CO,9,5,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-04-20,5.870260185849715,14.181205756276238,58.277776255888206,2.227545462536085,7.768561588615342,0.11061392594080197,58,O3,4,1,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-05-03,26.606769356448478,47.73395418209479,23.787226685544073,28.054703440565405,14.550218404847298,0.8665641044119057,48,PM10,5,2,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-08-26,29.981541249034063,46.78914008703569,20.714616817940218,30.01069423792448,14.091462461448149,1.0561295264623527,53,CO,8,2,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-06-15,16.822021763124297,31.6954624855521,15.07880699347285,29.630431603057506,12.430010304276179,0.7406469348544963,37,NO2,6,0,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-06-09,14.85152339127612,29.792375505934537,25.458044483187223,18.585199089575536,14.68718491485716,0.5941722236728255,30,PM10,6,3,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-08-26,16.241509148653137,27.7224060855552,48.608289036185134,11.594993781894884,4.5531354016032095,0.8391793035739911,49,O3,8,3,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-05-18,35.35270406594401,60.68686225009132,12.367126072359095,34.325969189140615,5.259239124706221,1.18371634105654,61,PM10,5,6,1,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-07-23,4.830050049170514,12.68556776512318,13.616009489317113,26.390039690059936,8.028117759119827,0.29788320885657216,33,NO2,7,3,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-07-16,15.627682404227137,33.28286284789314,35.375484691079436,22.932953980552636,14.70999357585625,0.23977209892736645,35,O3,7,6,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-04-25,36.200849151550166,64.29046384389997,21.520533441478058,13.789041140979423,5.893051508688131,1.1176846028852843,64,PM10,4,5,1,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-05-03,19.274598569104178,43.12855351134843,13.005585844475856,25.338664891938105,2.3973127711442186,0.9592760911967108,48,CO,5,5,1,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-05-25,31.622627967432024,54.190321247080206,10.33898179465922,32.89303727461683,10.084776070108692,1.1599464408842248,58,CO,5,4,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-07-20,34.318827884601205,56.483531364497836,50.392981900422306,30.351238155653956,2.0300438027880228,0.9351353939582879,57,PM2.5,7,0,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-09-01,14.440295207271763,27.406363217936782,40.89862368848755,10.02501318939722,4.12386445911568,0.44014917495727557,41,O3,9,4,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-07-15,8.707778268229697,15.390450868118304,46.91117094760341,4.061460486006473,10.208233864537943,0.36646917707691606,47,O3,7,5,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-05-14,5.434497211169271,11.286653172146014,52.747581392752885,3.240144704069607,4.499473026737641,0.22831257176620914,53,O3,5,1,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-07-14,30.632236929317042,53.21006689493476,25.459693733090518,33.505158252671635,14.659895423735414,1.1576174258404377,58,CO,7,6,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-04-24,22.15585603651229,36.204525463312024,21.148461681559912,28.48212779820143,10.480037019275407,1.1339789977233152,57,CO,4,4,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-04-05,29.238174002763813,44.37782637790805,54.33582726425735,6.338986716748328,5.327875743412399,0.5395240361633052,54,O3,4,1,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-09-11,37.218507823850835,67.20782884656273,46.20850626598267,18.572741159357708,11.449145240667159,1.1135661866222422,67,PM10,9,0,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-07-23,16.723858823179093,40.462962243831385,36.5356855074602,21.2457410295463,11.885363387739483,0.7808036180001583,40,PM10,7,6,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-07-18,31.174454115208036,52.44870914493584,26.69156155267325,12.298783639731075,9.31874929535151,1.001427612607518,52,PM10,7,2,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-08-03,26.99903426020841,54.453317920632,33.58428120418644,26.567122151899202,3.5666853925954864,0.6866840271124203,54,PM10,8,3,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-09-03,29.725787923359402,55.98781766061603,29.511837328169452,21.346739755681707,1.993623400681694,0.6904413266212122,56,PM10,9,6,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-05-25,31.654576945722166,58.03932385530021,45.40539020825324,18.986865321496246,8.512328250499339,0.5347633021265649,58,PM10,5,1,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-07-08,29.76079249193365,54.577863534004806,45.10366381139403,12.147431942515775,1.2241851733827862,0.9419390409765567,55,PM10,7,0,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-06-05,14.744922555001295,24.606907205325513,47.86904907786878,9.60622396775108,12.655499651581888,0.6078690922796913,48,O3,6,4,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-05-21,29.59779825652713,45.720588560361975,55.67234064675764,17.305578172735483,6.6512550211461425,0.6229987287860749,56,O3,5,4,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-08-13,5.28680060620884,12.730336293956144,15.498379169992395,5.896254974726441,1.430550403674334,0.6706893867818969,34,CO,8,2,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-09-05,12.996002751778807,33.18598441616932,22.148908821508467,4.452463771829979,2.048967430192475,0.8330111315467015,42,CO,9,4,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-04-16,18.893925786268298,32.31274552644361,38.56529229266894,22.8976180932722,13.331390582267586,1.057482066589279,53,CO,4,2,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-05-08,16.223342590011946,25.163513154467868,28.002086247190125,22.952689790186326,3.3806343989373593,0.3490556149342618,29,NO2,5,0,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-07-11,25.572901153620634,45.70059510173307,36.39856238442803,11.217400782199073,6.105901164918503,0.34512903281977203,46,PM10,7,2,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-07-12,31.652890919533718,59.24152188638473,11.747350300320523,20.922304725002963,1.6740371292409375,0.8060363348431737,59,PM10,7,3,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-05-27,19.869556069903624,29.919052343936194,20.202816608114958,12.637504193921098,7.7390491928240195,0.6891735085353384,34,CO,5,4,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
